date|parish|commodity|variety source|low|high|most frequent|supply|grade
february_13_2021|Hanover|coco|local|176|242|220|scarce|excellent
february_13_2021|Hanover|cucumber|local|88|154|132|moderate|excellent
february_13_2021|Hanover|dasheen|local|176|220|220|moderate|excellent
february_13_2021|Hanover|escallion|local|-|-|-|-|-
february_13_2021|Hanover|ginger|local|220|330|220|moderate|excellent
february_13_2021|Hanover|green banana|local|33|66|38.5|moderate|excellent
february_13_2021|Hanover|gungo peas|dry|-|-|-|-|-
february_13_2021|Hanover|gungo peas|green|-|-|-|-|-
february_13_2021|Hanover|honeydew melon|local|-|-|-|-|-
february_13_2021|Hanover|irish potato|local|-|-|-|-|-
february_13_2021|Hanover|lettuce|iceberg (local)|-|-|-|-|-
february_13_2021|Hanover|lettuce|other|-|-|-|-|-
february_13_2021|Hanover|lettuce|romaine (local)|-|-|-|-|-
february_13_2021|Hanover|okra|local|-|-|-|-|-
february_13_2021|Hanover|onion|local|-|-|-|-|-
february_13_2021|Hanover|pak choi|local|66|110|88|moderate|excellent
february_13_2021|Hanover|papaya|local|-|-|-|-|-
february_13_2021|Hanover|pepper|scotch bonnet|440|550|495|moderate|excellent
february_13_2021|Hanover|pepper|west indian red|132|330|132|moderate|excellent
february_13_2021|Hanover|pineapple|cow boy|-|-|-|-|-
february_13_2021|Hanover|pineapple|md 2|-|-|-|-|-
february_13_2021|Hanover|pineapple|sugar loaf|-|-|-|-|-
february_13_2021|Hanover|plantain|green|88|132|132|moderate|excellent
february_13_2021|Hanover|plantain|ripe|-|-|-|-|-
february_13_2021|Hanover|pumpkin|local|176|220|220|scarce|excellent
february_13_2021|Hanover|sorrel|local|-|-|-|-|-
february_13_2021|Hanover|string bean|local|-|-|-|-|-
february_13_2021|Hanover|sweet pepper (green)|green house (local)|-|-|-|-|-
february_13_2021|Hanover|sweet pepper (green)|local|396|440|418|moderate|excellent
february_13_2021|Hanover|sweet pepper (red)|green house (local)|-|-|-|-|-
february_13_2021|Hanover|sweet pepper (red)|local|-|-|-|-|-
february_13_2021|Hanover|sweet pepper (yellow)|green house (local)|-|-|-|-|-
february_13_2021|Hanover|sweet pepper (yellow)|local|-|-|-|-|-
february_13_2021|Hanover|sweet potato|local|176|220|220|scarce|excellent
february_13_2021|Hanover|thyme|local|-|-|-|-|-
february_13_2021|Hanover|tomatoes(plummy)|local|44|110|77|moderate|excellent
february_13_2021|Hanover|tomatoes(salad)|local|110|176|176|moderate|excellent
february_13_2021|Hanover|watermelon|local|-|-|-|-|-
february_13_2021|Hanover|yam|negro|-|-|-|-|-
february_13_2021|Hanover|yam|sweet|-|-|-|-|-
february_13_2021|Hanover|yam|white (lucea)|-|-|-|-|-
february_13_2021|Hanover|yam|yellow|154|220|176|moderate|excellent
february_13_2021|St. James|broccoli|local|-|-|-|-|-
february_13_2021|St. James|cabbage (green)|local|154|154|154|moderate|excellent
february_13_2021|St. James|cabbage (red)|local|-|-|-|-|-
february_13_2021|St. James|callaloo|shredded|-|-|-|-|-
february_13_2021|St. James|callaloo|whole|132|154|154|moderate|excellent
february_13_2021|St. James|cantaloupe|local|-|-|-|-|-
february_13_2021|St. James|carrot|local|-|-|-|-|-
february_13_2021|St. James|cauliflower|local|-|-|-|-|-
february_13_2021|St. James|coco|local|-|-|-|-|-
february_13_2021|St. James|cucumber|local|-|-|-|-|-
february_13_2021|St. James|dasheen|local|220|264|264|good|excellent
february_13_2021|St. James|escallion|local|-|-|-|-|-
february_13_2021|St. James|ginger|local|242|330|330|fair|excellent
february_13_2021|St. James|green banana|local|66|88|77|scarce|excellent
february_13_2021|St. James|gungo peas|dry|-|-|-|-|-
february_13_2021|St. James|gungo peas|green|-|-|-|-|-
february_13_2021|St. James|honeydew melon|local|-|-|-|-|-
february_13_2021|St. James|irish potato|local|-|-|-|-|-
february_13_2021|St. James|lettuce|iceberg (local)|176|220|220|fair|excellent
february_13_2021|St. James|lettuce|other|-|-|-|-|-
february_13_2021|St. James|lettuce|romaine (local)|-|-|-|-|-
february_13_2021|St. James|okra|local|330|330|330|moderate|excellent
february_13_2021|St. James|onion|local|88|110|110|good|excellent
february_13_2021|St. James|pak choi|local|110|110|110|fair|excellent
february_13_2021|St. James|papaya|local|154|154|154|scarce|excellent
february_13_2021|St. James|pepper|scotch bonnet|660|770|660|scarce|excellent
february_13_2021|St. James|pepper|west indian red|132|132|132|moderate|excellent
february_13_2021|St. James|pineapple|cow boy|132|132|132|fair|excellent
february_13_2021|St. James|pineapple|md 2|-|-|-|-|-
february_13_2021|St. James|pineapple|sugar loaf|154|176|154|moderate|excellent
february_13_2021|St. James|plantain|green|132|154|154|scarce|excellent
february_13_2021|St. James|plantain|ripe|-|-|-|-|-
february_13_2021|St. James|pumpkin|local|132|154|132|scarce|excellent
february_13_2021|St. James|sorrel|local|-|-|-|-|-
february_13_2021|St. James|string bean|local|-|-|-|-|-
february_13_2021|St. James|sweet pepper (green)|green house (local)|-|-|-|-|-
february_13_2021|St. James|sweet pepper (green)|local|330|440|385|scarce|excellent
